Id,TARGET
10733,low
78081,low
90023,medium
2963,low
102106,low
65258,low
95732,low
100392,low
83850,low
20777,low
112389,low
95952,high
75356,low
99611,low
90459,low
45491,low
80484,low
21478,low
93703,low
59987,low
14682,low
91524,low
19300,low
63405,low
119915,low
112368,high
49308,low
47790,low
111800,low
118559,low
113732,low
50872,low
29013,medium
69926,low
85219,low
8932,low
75229,low
56532,low
80438,low
76280,low
77900,low
110922,high
100251,low
62121,high
5878,medium
29289,medium
16577,low
87705,low
136,low
86081,low
76804,low
87240,low
3907,high
64336,low
44864,high
110441,low
22813,low
43730,low
112117,low
75381,high
106919,medium
36887,low
114969,low
49886,low
109015,low
55746,low
73696,low
100748,low
104068,low
118267,low
112830,low
103937,low
46532,low
115914,low
107113,high
26889,low
80709,low
40418,low
117413,low
64573,medium
68803,medium
97489,low
42381,low
82342,low
114765,low
94241,low
7523,high
82712,low
116811,low
112423,high
32505,low
117653,low
72694,high
87637,medium
38317,low
73728,low
8922,low
32829,low
4110,low
52746,low
112134,low
109850,low
26023,low
34177,low
620,low
66062,low
10393,high
21036,low
62302,low
80573,low
42777,low
38385,low
106191,low
15729,low
112561,medium
83664,low
63372,low
70161,low
104198,low
88890,high
84899,high
74069,low
81263,low
99547,medium
57808,low
96081,low
6160,medium
84974,high
94237,low
91496,medium
76318,high
28316,low
24730,low
38427,low
91693,low
12029,medium
61928,medium
114872,low
111952,high
44707,low
2709,low
89658,low
24682,low
98686,low
68062,low
68270,low
102493,high
9296,low
104687,low
116421,low
86021,low
18542,low
56617,low
117115,low
64859,low
72269,low
122279,low
67273,low
4845,low
76403,medium
22132,low
32560,high
17466,low
108217,high
51671,low
101115,low
36567,medium
79370,low
20981,low
90893,low
90236,low
84901,medium
54333,high
86618,high
9882,low
82752,high
56519,high
116407,low
65892,low
86039,low
13191,low
65999,high
48733,low
12374,low
75513,low
65645,low
67459,low
66985,low
20342,low
71357,low
123961,low
26497,low
5416,low
5586,low
14593,high
88683,low
106658,low
60397,low
60227,low
78183,low
115539,low
83671,low
28628,low
71710,low
89210,high
11598,low
29091,low
113484,high
73232,low
97441,low
7706,high
25652,medium
109600,medium
52964,low
104400,low
14093,low
4139,low
44159,medium
18413,low
24536,low
77308,low
122064,low
24800,low
54162,low
34446,low
32138,low
14013,low
36343,low
16730,low
5953,high
15145,low
83685,low
31796,high
46861,high
41215,low
17190,medium
21257,high
75888,low
13131,low
48883,medium
3601,low
68627,low
474,low
83569,high
81957,low
15359,low
33037,medium
54463,low
24583,low
75027,low
104575,low
34468,medium
83285,low
75953,low
62759,low
85549,low
78471,low
18018,low
21487,low
37864,low
85530,low
51432,low
28345,low
70960,low
54008,low
31144,low
116771,low
44000,low
64603,low
78689,high
48247,low
36935,low
74493,high
23619,medium
108065,low
60145,low
106381,high
77164,medium
109418,high
21966,high
53760,medium
1169,low
56043,low
41180,low
60080,medium
70559,low
59842,high
83263,low
59404,low
16824,low
40205,high
31499,high
11532,medium
31611,medium
60359,low
82832,low
119322,low
113184,low
94835,low
82560,low
25365,medium
43879,high
11371,low
73302,low
116402,low
36871,low
31358,low
5307,low
120043,low
112416,high
96809,low
66,medium
98893,low
52242,high
50194,low
19822,low
114720,low
2421,low
46481,low
69829,low
112651,low
98804,low
47420,low
15257,low
118776,low
41528,low
77547,low
49681,medium
7422,low
43422,high
92462,medium
109046,low
16200,low
45563,low
97975,low
73278,medium
17220,low
38988,low
37430,low
33356,high
52595,low
72994,low
107614,low
32282,high
36724,low
107862,low
22651,medium
41978,low
31361,low
88185,low
107858,low
104498,high
2892,low
19095,low
92564,low
89309,high
74249,low
70795,medium
71103,high
71282,low
36504,low
62031,low
101375,low
45519,low
80263,low
106609,low
52256,low
93992,low
15509,medium
76573,low
77995,low
14368,low
56805,low
113063,low
20208,medium
67571,low
53594,low
53671,high
94435,low
1634,low
104852,low
104316,medium
56421,low
65702,high
27046,low
72291,medium
18915,low
20800,low
118546,medium
109408,high
61977,low
121119,low
115485,low
110794,high
66800,low
52599,medium
123025,low
29741,low
49104,high
66913,low
40319,low
121213,low
78559,low
122487,low
118379,low
103446,low
78059,low
14750,low
17318,low
96278,high
33860,medium
68575,low
103576,low
10000,low
1753,medium
27104,low
106994,low
113672,low
20842,low
4157,medium
22254,low
30632,low
62694,low
53915,low
59483,high
24176,low
110481,low
81235,medium
43289,low
21353,low
116541,medium
12964,low
98820,high
1159,high
44488,low
89798,low
113908,high
90724,low
68426,high
2835,high
37606,low
91623,low
15853,low
73543,low
78625,low
35391,medium
110004,high
91666,low
12730,low
80516,low
34174,low
99420,medium
67963,low
41691,low
100742,low
121771,low
25659,low
16141,low
84231,low
56538,high
2886,low
87151,low
101978,high
30469,low
25293,low
18142,high
92578,low
52934,low
114912,low
12724,low
60203,medium
87478,low
113192,low
76103,low
113670,low
44974,low
51258,low
60480,medium
62698,low
29847,medium
27059,low
68455,low
111464,low
34157,low
8339,low
36244,low
57277,low
87409,medium
11214,high
57729,low
62216,medium
45805,high
18625,low
33380,low
100504,low
108201,low
84227,low
56804,low
49057,low
32306,high
100826,low
120690,low
33758,high
108655,medium
56063,low
109304,low
70950,low
117035,high
23165,low
39593,low
82994,low
7331,medium
94302,low
7656,low
68495,medium
58522,low
20322,low
72341,low
52286,medium
91742,medium
98063,high
25770,high
103155,low
108650,low
70479,low
2702,low
49111,low
29193,low
22384,medium
25165,medium
57559,low
87225,low
120363,low
97081,low
60244,low
53478,low
106808,low
60260,medium
56862,medium
61396,low
59362,low
394,high
83436,high
60577,low
48903,medium
85939,low
121037,low
72567,low
28237,high
78396,low
50086,low
26277,low
81984,high
31566,low
120622,low
33089,high
47277,high
23141,low
846,medium
55357,low
77501,low
103876,low
119580,low
65216,high
27448,low
15068,low
14848,low
76188,low
102481,low
120699,medium
109149,low
103026,low
92036,low
61664,low
6956,low
84291,low
19912,low
23096,low
7911,low
95056,medium
74885,medium
1047,low
90615,low
96550,medium
11843,high
92532,low
26350,high
99170,low
118087,medium
18582,low
109868,high
102647,medium
110067,low
11013,high
74253,low
95069,high
76024,low
106630,low
45579,low
17627,low
35154,low
106352,high
61558,medium
62630,medium
3480,low
82259,medium
17528,low
78268,low
20018,low
25827,low
55132,low
103153,medium
64262,low
111339,low
82675,high
62045,low
119769,medium
94808,low
50417,low
58594,low
85358,medium
5857,low
47514,low
63668,low
53214,low
64424,medium
9586,medium
96346,medium
37081,low
11140,low
99302,low
123298,low
61537,low
82709,low
82734,low
74726,high
65750,low
92310,low
43472,low
87157,low
62174,medium
71212,low
69846,low
78757,low
22111,low
48895,low
100449,low
69748,high
45729,low
25075,low
8677,medium
65346,low
101357,low
7671,low
15747,low
112665,low
87898,low
18070,low
77954,low
98008,high
39458,low
20309,low
3464,medium
92977,medium
48653,low
59446,high
100209,high
114083,medium
57637,low
55902,low
109256,low
122730,medium
105104,high
8988,high
33870,low
59663,low
79165,medium
9492,low
60728,low
46654,low
45592,low
68634,medium
35987,low
83149,low
104378,low
116067,low
93181,low
29777,low
23452,medium
106676,low
107132,low
1588,high
57620,low
23086,high
75281,high
4466,low
54488,low
114993,low
36204,low
66951,low
29203,medium
53755,low
99473,low
82731,high
102881,low
15721,low
45509,high
25703,low
93947,low
7985,high
84620,low
108136,medium
96607,high
62614,high
94842,low
85281,low
67899,low
93078,low
9210,high
19716,medium
115838,low
6769,medium
68281,low
94991,low
72277,medium
78948,low
20685,high
106818,low
31452,low
35585,low
48915,low
36307,low
26417,low
78269,low
119690,low
69702,medium
50571,low
121235,low
118879,low
94249,high
98592,low
76410,low
75916,medium
112545,low
10749,low
3746,low
64838,high
55155,medium
6043,low
49279,low
102848,medium
113943,low
69684,high
121304,low
85361,low
50385,low
31894,low
2371,high
5513,low
33075,low
19698,low
37575,low
60345,low
55824,low
92691,high
40140,low
108486,high
81840,high
120244,high
2847,low
80533,high
5948,low
37484,high
55766,low
120708,low
62297,low
2281,low
119148,low
91017,low
40159,low
28177,low
24964,low
94536,low
114479,low
72125,low
121329,medium
94774,low
3450,low
65634,low
46390,low
91862,low
52009,low
7510,low
104049,high
113482,low
19491,medium
113985,low
24277,low
84699,low
56874,low
50701,high
93340,low
115847,medium
58466,low
16654,low
31690,low
52802,low
26628,high
103106,low
69235,low
38815,low
16515,low
88948,low
28128,low
109592,low
114010,medium
56734,low
60443,high
106186,low
57719,medium
32167,low
27432,low
105372,low
55197,low
114225,low
18917,low
3925,low
35015,low
16971,low
84850,low
87036,medium
113351,high
14594,low
1290,low
69952,high
83116,low
79907,low
86369,low
25246,low
3646,low
123612,low
100256,low
56504,low
48780,low
25669,medium
104810,low
90047,low
54560,low
99747,low
98976,high
24401,low
114278,low
59226,medium
42736,high
87517,medium
57279,low
88615,low
101344,low
35767,low
6276,low
63551,low
116501,low
78063,low
79141,high
36510,low
92096,low
5979,low
74102,low
110205,low
65816,low
88001,low
25766,low
68334,low
1236,low
52812,medium
51731,low
103354,low
89831,high
83549,low
112141,medium
61491,low
115615,low
16868,low
45636,high
54760,low
26431,low
32817,low
119700,medium
39284,low
104459,low
108251,low
40808,high
116229,low
6779,low
4818,medium
54793,medium
83114,low
90213,low
49319,high
53893,high
46799,high
113288,low
55386,medium
16167,low
40601,low
115,high
12482,high
81726,low
4857,low
34821,low
117736,low
95976,low
82615,low
30334,low
111368,high
116000,medium
50984,low
76891,medium
74855,medium
50834,low
36409,low
44622,medium
69291,low
111172,low
42900,low
114979,medium
77823,low
5701,high
19931,high
21801,low
101275,high
75351,low
91676,high
38212,low
84321,high
93138,low
110168,low
94801,low
22961,medium
21407,high
69832,low
74632,low
52774,low
102240,high
115363,low
28953,low
46572,high
105413,low
37995,low
100348,low
84547,low
33194,low
113886,high
84439,low
106147,high
32615,low
24358,low
98016,medium
101988,low
86516,low
13051,low
92732,low
14693,low
20489,medium
95443,low
89121,low
61925,high
25842,low
24805,low
109516,high
7669,low
45834,low
15446,low
16,low
21354,low
50167,low
77033,low
50625,low
41760,low
36421,low
66592,low
53476,medium
99812,medium
90735,high
247,low
75297,high
105049,low
96370,low
104041,medium
60540,low
40152,medium
78382,low
5384,low
93744,low
47238,low
60773,low
44119,low
28709,low
111775,high
122681,low
104605,low
88457,high
45512,low
3462,low
105646,medium
41643,medium
100115,high
106456,medium
27756,low
8684,low
80201,low
120971,low
101355,low
13949,medium
50990,medium
106967,low
17916,high
74684,medium
87912,low
123588,medium
116640,low
95773,low
33303,low
57298,low
95337,low
69941,low
89854,medium
30435,low
24343,high
79624,low
338,low
36203,low
17370,low
6550,low
61158,low
43,low
71580,medium
34887,medium
13083,medium
35803,low
23583,low
79984,low
67978,medium
8752,medium
54898,low
35161,high
107715,medium
15816,low
117754,low
97753,low
89220,high
85958,low
109188,medium
102489,low
119671,low
44999,low
28004,low
93303,low
6028,high
18652,low
38284,medium
116349,high
52958,low
39469,low
14789,low
38727,low
14273,low
80393,medium
81734,low
94108,low
11807,medium
37269,high
48696,medium
19124,low
4540,low
903,low
103724,low
105415,low
108292,high
59042,low
70869,medium
110781,low
30324,low
3906,low
973,low
71002,low
116307,low
102879,high
76417,low
97243,medium
19221,low
30583,high
31775,low
52888,low
82516,high
1706,low
4867,low
76618,medium
49782,low
97417,low
97554,low
81581,low
57412,medium
10287,medium
70748,low
66478,low
23317,high
82566,low
30148,low
3162,high
63545,medium
7097,low
49287,low
63536,medium
116548,low
85237,high
118590,low
102123,low
91939,low
101303,low
65046,low
96843,low
68706,low
80567,low
96051,low
55167,low
68163,high
46801,low
98221,low
252,low
71814,low
18096,low
72653,low
1354,low
6748,low
46879,medium
108865,low
71728,low
59312,high
109167,high
37936,low
51062,low
96761,low
85018,low
3003,low
87039,medium
61882,low
116821,high
58722,high
62945,high
32263,low
48951,low
115933,low
81767,low
71885,low
75480,low
29955,low
109818,low
47182,low
101681,low
30196,medium
26439,low
2077,low
27041,low
14168,low
32280,high
71749,medium
8577,low
91314,low
38696,high
64331,low
82599,high
