Hotel_name,Review_Title,Review_Text,Rating
new woodland,big hotel good swim pool,go chennai last month work visit chennai sir stay hotel new woodland big hotel good swim pool stay four day enjoy chennai like gandhi sea beach merina sea beach golden sea beach chennai citi centr,81.81468896457264
mahalaya resid,okay hotel stay due proxim airport,staff help close airport bathroom fixtur old hole door could use renov upkeep okay sinc stay coupl hour take flight,63.70085473344775
resid chennai,enjoy stay resed hotel nice place,busi trip chennai best place stay resid hotel near market center chennai near chennai famous shop center nagar area night mani restaur near,65.39127098345347
omr guest hous,good stay,electr connect good fix even complain given extens board instead facil good locat hotel good behaviour staff also good,67.56916145883622
mahalaya resid,good valu money,nice hotel close airport good food hotel restaur quick check,78.5267460357282
resid chennai,good,excel hotel well maintain hotel beauti locat hotel iam happi stay hotel support team help team second attend hous keep team happi stay hotel,65.95627070850162
southern resid,wonder stay southern resid,awesom hotel good valu money well train staff pleas congeni treat custom love stay would repeat quit often alreadi plan one visit monday locat well away hustl bustl could reach major compani less minut,78.31129088016172
deccan plaza,valu money,good neat clean central locat near railway station near beach veg hotel worth stay tariff room good near mylapor templ famili stay also good good restaur veg egg also make pure veg,85.24067082466117
abu sarovar portico ex abu palac,,excel stay chennai abu sarovar portiko servic good breakfast excel varieti indian western free wifi hot cold water everi time allow one two hour late check,66.85092571166635
lotus,could better,spacious enough toilet good kitchenett crockeri even spoon ac function control work matress comfort,55.01082949391167
raintre,good hotel,dinner buffet pricey food amaz downsid stay discolor water bathroom sink,59.921139414665994
key hotel kattima,short stay comfort,stay good clean room friend staff thing consid book doubl amen two buffet quit spread one nice bar experi would sure visit,77.4760537302471
park chennai,good place would definit recommend,room clean well maintain breakfast extraordinari,80.33160604854156
hilton chennai,good servic pleasant staff,hotel minut airport room washroom neat clean room wellequip restaur nice food good staff warm pleasant overal nice stay howev much view hotel also suitabl busi famili stay suitabl leisur holiday,85.84383925650272
mar classic,good transit hotel chennai flight passeng,locat near airport free trasfort facil also safisfactoryoth amin increas,74.30734488840216
sangeetha resid,awesom stay best hotel,one best hotel good servant room clean neat like hotel hotel member also love like member activ help hope hotel given suggest best hotel,77.60773404082603
mahalaya resid,valu money,non cooper staff servic breakfast overal valu money paid would recommend friend would request makemytrip downgrad take hotel fold,85.52091463514627
raj park chennai,stay raj park,hotel excel valu money thus almost th th stay hotel prefer due locat near airport hotel staff courteous help good gym facil also handi white travel make routin workout,84.93143117100684
spring,,good hospit thank,72.31563901574594
lemon tree chennai,good famili stay near airport,good enjoy stay good food neat good room servic locat hotel also good near airport railway station compani sure visit hotel good famili stay,85.80516133406876
e hotel,great place stay,keep come great place stay chennai alway find custom care focuss get regular visitor tri connect mani time dont offer comprehens packag suit individu request way like choos would till time dont look option around,85.91062838233141
season guest hous,convers much,visit hotel person purpos food qualiti averag hotel activ arrang hotel locat hotel good delay check checkout amen avail work condit room park facil avail hotel wifi facil provid hotel dont suggest hotel,70.19859663143204
abu sarovar portico ex abu palac,complementari breakfast tasti room small,complementari breakfast tasti masala dosa tasti rest food serv averag room size small compar pic shown servic good odour hand wash yukkk tv size small given room,62.26092588324916
hotel comfort,good stay hotel comfort,good stay hotel comfort valu money hotel staff good locat centr citi wifi facil avail room neat clean restaur good servic good overal good hotel stay busi trip,81.73120532330789
park chennai,need inspir check review park chennai written travel like read tip write great review,need inspir check review park chennai written travel like read tip write great review need inspir,65.20340430205248
oyo apart guduvancheri srm univers,locat hotel mislead,apart well maintain locat mislead kms univers poor connectiviy time go far food staff courteous cooper,73.36966217725998
gateway expressway,one best custom servic around,hotel rather new everyth tip top condit outstand though servic hotel staff front desk restaur attent observ detail even though check morn offer room shower freshen return even collect luggag could take flight back comfort excel thought,61.90423985680927
fabhotel priyadarshini park mount road,deba mishra,nice hotel locat main biz dist save local convey live bar room worth money paid complimentari breakfast allow hr check,82.97658709594931
fabhotel blossom nagar,best servic apart chennai,blossom servic apart fulli furnish apart chennai serv excel amen great custom care servic apart boon econom viabl altern hotel room space conveni factor great privaci level especi famili member children,32.50908871262899
hyatt regenc chennai,fifth stay excel alway,fifth stay hotel busi room great restaur excel although cheap room servic menu good though reason price best part hotel staff friend alway help,99.40853854421897
mapl tree,good breakfast spread courteous staff,travel frequent chennai busi aspni inn great help unwind toward end day locat vadapalani hard mts vadapalani signal food okay breakfast buffet spread good hotel staff courteous,78.46439158727269
radisson chennai citi centr india,,addit bed provid disgrac did provid requir sheet addit towel paid,65.3328200062844
oyo room guindi olympia tech park,nice place stay especi offici visit,stay hotel almost week offici visit stay excel food ok littl difficult locat place definit recommend offici stay,83.69299735896476
oyo room chennai intern airport road,conveni airport,help staff quick book auto taxi gave good advic good place eat local area stay one night locat conveni airport circa min taxi overal good experi oyo,80.79160411849497
park chennai,nice hotel close us embassi,stay park pleasant one front desk staff friendlyhelp warm arrang even cradl month old babi room well maintain complimentari breakfast wide spread overal experi pleasant one,79.68092893796069
asiana place,good night sleep noth els,asiana place hotel setup built multistori commerci build would feel design hotel placement room interior exterior noth great typic typic busi travel hotel would look breakfast gym dinner good night sleep place insid commerci complex would make sens famili stay thank,70.40531789175552
